drug_name,drug_name_en,indication,indication_en,company_clean,therapeutic_area_norm,therapeutic_area_norm_en,highest_phase_indication_standard,highest_phase_standard_sort_val,drug_synonyms,targets,mechanism_of_action,global_highest_phase_all_indication_standard,global_highest_phase_all_indication_sort_val,global_highest_phase_all_indication_date,global_highest_phase_indication,global_highest_phase_indication_start_date,global_development_status,drug_category_1,drug_category_2,drug_category_3,drug_tag,pharmacological_type,is_top20_mnc,is_cyclic_peptide,is_rare_disease,is_originator_indication_drug,is_top20mnc_indication_drug,research_institution,research_institution_count
WO2025151982A1,WO2025151982A1,前列腺癌,prostate cancer,北京协和医院,肿瘤领域,Oncology,pre-clinical,-1,WO2025151982A1,PSMA;SSTR2,anti-PSMA×SSTR2多肽偶联核素;68Ga标记的PET药物,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;Potential First-in-Class,68Ga标记的PET药物;多肽偶联核素,False,True,False,True,False,北京协和医院(原研);北京师范大学(原研),2
WO2025151982A1,WO2025151982A1,前列腺癌,prostate cancer,北京师范大学,肿瘤领域,Oncology,pre-clinical,-1,WO2025151982A1,PSMA;SSTR2,anti-PSMA×SSTR2多肽偶联核素;68Ga标记的PET药物,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;Potential First-in-Class,68Ga标记的PET药物;多肽偶联核素,False,True,False,True,False,北京协和医院(原研);北京师范大学(原研),2
WO2025151982A1,WO2025151982A1,PET显像,PET imaging,北京协和医院,诊断试剂领域,Diagnostic Reagents,pre-clinical,-1,WO2025151982A1,PSMA;SSTR2,anti-PSMA×SSTR2多肽偶联核素;68Ga标记的PET药物,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;Potential First-in-Class,68Ga标记的PET药物;多肽偶联核素,False,True,False,True,False,北京协和医院(原研);北京师范大学(原研),2
WO2025151982A1,WO2025151982A1,PET显像,PET imaging,北京师范大学,诊断试剂领域,Diagnostic Reagents,pre-clinical,-1,WO2025151982A1,PSMA;SSTR2,anti-PSMA×SSTR2多肽偶联核素;68Ga标记的PET药物,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;Potential First-in-Class,68Ga标记的PET药物;多肽偶联核素,False,True,False,True,False,北京协和医院(原研);北京师范大学(原研),2
WO2025153102A1,WO2025153102A1,肿瘤,tumor,深景医药,肿瘤领域,Oncology,pre-clinical,-1,WO2025153102A1,αvβ3,177Lu标记的放射性药物;anti-αvβ3多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽,多肽偶联核素;177Lu标记的放射性药物,False,True,False,True,False,深景医药(原研),1
WO2025160448A1,WO2025160448A1,癌症,cancer,Mariana Oncology(Novartis),肿瘤领域,Oncology,pre-clinical,-1,WO2025160448A1,B7-H3,anti-B7-H3多肽偶联核素;225Ac标记的放射性药物,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;Potential First-in-Class,多肽偶联核素;225Ac标记的放射性药物,True,True,False,True,True,Mariana Oncology(Novartis)(Top20 MNC)(原研),1
WO2025191093A1,WO2025191093A1,癌症,cancer,University of Glasgow,肿瘤领域,Oncology,pre-clinical,-1,WO2025191093A1,CRAF,CRAF抑制剂,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;差异化疾病;Potential First-in-Class;Ras-Raf信号通路,抑制剂,False,True,False,True,False,University of Glasgow(原研),1
WO2025191093A1,WO2025191093A1,自身免疫性疾病,autoimmune disease,University of Glasgow,免疫领域,Immunology,pre-clinical,-1,WO2025191093A1,CRAF,CRAF抑制剂,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;差异化疾病;Potential First-in-Class;Ras-Raf信号通路,抑制剂,False,True,False,True,False,University of Glasgow(原研),1
WO2025193569A1,WO2025193569A1,癌症,cancer,Bristol-Myers Squibb,肿瘤领域,Oncology,pre-clinical,-1,WO2025193569A1,LAG3;MHC-II,LAG3×MHC-II蛋白蛋白相互作用抑制剂,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;Potential First-in-Class;肿瘤免疫,蛋白蛋白相互作用抑制剂,True,True,False,True,True,Bristol-Myers Squibb(Top20 MNC)(原研),1
WO2025199179A2,WO2025199179A2,饮食障碍,eating disorder,Tonix Pharmaceuticals,精神领域,Psychiatry,pre-clinical,-1,WO2025199179A2,oxytocin,oxytocin类似物,pre-clinical,-1,,临床前,,Active,创新药,生物,多肽,环肽;差异化疾病,类似物,False,True,False,True,False,Tonix Pharmaceuticals(原研),1
WO2025199179A2,WO2025199179A2,头痛,Headache,Tonix Pharmaceuticals,麻醉镇痛领域,Anesthesia & Analgesia,pre-clinical,-1,WO2025199179A2,oxytocin,oxytocin类似物,pre-clinical,-1,,临床前,,Active,创新药,生物,多肽,环肽;差异化疾病,类似物,False,True,False,True,False,Tonix Pharmaceuticals(原研),1
WO2025214417A1,WO2025214417A1,癌症,cancer,元思生肽,肿瘤领域,Oncology,pre-clinical,-1,WO2025214417A1,EGFR,EGFR抑制剂,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;受体酪氨酸激酶,抑制剂,False,True,False,True,False,元思生肽(原研),1
WO2025218677A1,WO2025218677A1,肿瘤,tumor,范恩柯尔,肿瘤领域,Oncology,pre-clinical,-1,WO2025218677A1,αvβ6;αvβ3;FAP,anti-αvβ6×αvβ3×FAP多肽偶联核素;68Ga标记的PET药物,pre-clinical,-1,,临床前,,Active,创新药,化药,放射性药物;多肽;偶联药物,环肽;诊断用放射性药物;Potential First-in-Class,68Ga标记的PET药物;多肽偶联核素,False,True,False,True,False,范恩柯尔(原研),1
WO2025218677A1,WO2025218677A1,PET显像,PET imaging,范恩柯尔,诊断试剂领域,Diagnostic Reagents,pre-clinical,-1,WO2025218677A1,αvβ6;αvβ3;FAP,anti-αvβ6×αvβ3×FAP多肽偶联核素;68Ga标记的PET药物,pre-clinical,-1,,临床前,,Active,创新药,化药,放射性药物;多肽;偶联药物,环肽;诊断用放射性药物;Potential First-in-Class,68Ga标记的PET药物;多肽偶联核素,False,True,False,True,False,范恩柯尔(原研),1
WO2025218677A1-1,WO2025218677A1-1,肿瘤,tumor,范恩柯尔,肿瘤领域,Oncology,pre-clinical,-1,WO2025218677A1-1,αvβ6;αvβ3;FAP,177Lu标记的放射性药物;anti-αvβ6×αvβ3×FAP多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,放射性药物;多肽;偶联药物,环肽;治疗用放射性药物;Potential First-in-Class,177Lu标记的放射性药物;多肽偶联核素,False,True,False,True,False,范恩柯尔(原研),1
WO2025224598A1,WO2025224598A1,癌症,cancer,Novartis,肿瘤领域,Oncology,pre-clinical,-1,WO2025224598A1,HER2,anti-HER2多肽偶联核素;177Lu标记的放射性药物,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;治疗用放射性药物;受体酪氨酸激酶;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,True,True,False,True,True,Novartis(Top20 MNC)(原研),1
WO2025228156A1,WO2025228156A1,高尿酸血症,hyperuricemia,炫景生物,内分泌及代谢领域,Endocrinology & Metabolism,pre-clinical,-1,WO2025228156A1,URAT1,多肽偶联药物;siRNA疗法,pre-clinical,-1,,临床前,,Active,创新药,化药,核酸;多肽;偶联药物,环肽;小核酸;Potential First-in-Class;尿酸代谢通路,siRNA疗法;多肽偶联药物,False,True,False,True,False,炫景生物(原研),1
WO2025232577A1,WO2025232577A1,早产,premature birth,羚诺生物,泌尿生殖领域,Genitourinary,pre-clinical,-1,WO2025232577A1,OXTR,OXTR拮抗剂,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;G蛋白偶联受体,拮抗剂,False,True,False,True,False,羚诺生物(原研),1
WO2025236772A1,WO2025236772A1,糖尿病,diabetes,万邦德制药,内分泌及代谢领域,Endocrinology & Metabolism,pre-clinical,-1,WO2025236772A1,melanocortin receptor,melanocortin receptor激动剂,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;差异化疾病;G蛋白偶联受体;Potential First-in-Class,激动剂,False,True,False,True,False,万邦德制药(原研),1
WO2025236772A1,WO2025236772A1,肥胖,obesity,万邦德制药,内分泌及代谢领域,Endocrinology & Metabolism,pre-clinical,-1,WO2025236772A1,melanocortin receptor,melanocortin receptor激动剂,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;差异化疾病;G蛋白偶联受体;Potential First-in-Class,激动剂,False,True,False,True,False,万邦德制药(原研),1
WO2025236772A1,WO2025236772A1,血脂异常,dyslipidemia,万邦德制药,心脑血管领域,Cardiovascular & Cerebrovascular,pre-clinical,-1,WO2025236772A1,melanocortin receptor,melanocortin receptor激动剂,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;差异化疾病;G蛋白偶联受体;Potential First-in-Class,激动剂,False,True,False,True,False,万邦德制药(原研),1
WO2025245483A1,WO2025245483A1,肥胖,obesity,Flagship Pioneering,内分泌及代谢领域,Endocrinology & Metabolism,pre-clinical,-1,WO2025245483A1,MC4R,MC4R激动剂,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,True,False,Flagship Pioneering(原研),1
WO2025246257A1,WO2025246257A1,癌症,cancer,睿诺医疗科技,肿瘤领域,Oncology,pre-clinical,-1,WO2025246257A1,PPID;PPIA,PPIA抑制剂;PPID抑制剂,pre-clinical,-1,,临床前,,Active,创新药,生物,多肽,环肽;Potential First-in-Class,抑制剂,False,True,False,True,False,睿诺医疗科技(原研),1
WO2025249754A1,WO2025249754A1,炎症(未指明),Inflammation (unspecified),EyebioKorea,免疫领域,Immunology,pre-clinical,-1,WO2025249754A1,IL-1β,IL-1β抑制剂,pre-clinical,-1,,临床前,,Active,创新药,化药,小分子,环肽;中国无申报;Potential First-in-Class,抑制剂,False,True,False,True,False,EyebioKorea(原研),1
WO2025255635A1,WO2025255635A1,糖尿病,diabetes,Monash University,内分泌及代谢领域,Endocrinology & Metabolism,pre-clinical,-1,WO2025255635A1,MC5R,MC5R激动剂,pre-clinical,-1,,临床前,,Active,创新药,生物,多肽,环肽;G蛋白偶联受体;中国无申报,激动剂,False,True,False,True,False,Monash University(原研),1
WP-101,WP-101,尿路感染,urinary tract infection,WellPep,感染领域,Infectious Diseases,pre-clinical,-1,WP-101,not available,多肽类抗生素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;差异化疾病;中国无申报,多肽类抗生素,False,True,False,True,False,WellPep(原研),1
WP-101,WP-101,脓毒症,sepsis,WellPep,感染领域,Infectious Diseases,pre-clinical,-1,WP-101,not available,多肽类抗生素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;差异化疾病;中国无申报,多肽类抗生素,False,True,False,True,False,WellPep(原研),1
WP-101,WP-101,肺炎,pneumonia,WellPep,呼吸领域,Respiratory,pre-clinical,-1,WP-101,not available,多肽类抗生素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;差异化疾病;中国无申报,多肽类抗生素,False,True,False,True,False,WellPep(原研),1
XTR024,XTR024,小细胞肺癌,small cell lung cancer,先通医药,肿瘤领域,Oncology,pre-clinical,-1,XTR024,SSTR,225Ac标记的放射性药物,pre-clinical,-1,,临床前,,Active,创新药,其他,放射性药物;其他,环肽;治疗用放射性药物;Potential First-in-Class,225Ac标记的放射性药物,False,True,True,True,False,先通医药(原研),1
XTR024,XTR024,神经内分泌肿瘤,neuroendocrine tumors,先通医药,肿瘤领域,Oncology,pre-clinical,-1,XTR024,SSTR,225Ac标记的放射性药物,pre-clinical,-1,,临床前,,Active,创新药,其他,放射性药物;其他,环肽;治疗用放射性药物;Potential First-in-Class,225Ac标记的放射性药物,False,True,True,True,False,先通医药(原研),1
ZP10068,ZP10068,炎症(未指明),Inflammation (unspecified),Alexion Pharmaceuticals(AstraZeneca),免疫领域,Immunology,pre-clinical,-1,ZP10068,C3,C3抑制剂,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;中国无申报,抑制剂,True,True,False,False,True,Alexion Pharmaceuticals(AstraZeneca)(Top20 MNC);Zealand Pharma(原研),2
ZP10068,ZP10068,炎症(未指明),Inflammation (unspecified),Zealand Pharma,免疫领域,Immunology,pre-clinical,-1,ZP10068,C3,C3抑制剂,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽,环肽;中国无申报,抑制剂,True,True,False,True,False,Alexion Pharmaceuticals(AstraZeneca)(Top20 MNC);Zealand Pharma(原研),2
[111In]In-BCY18469,[111In]In-BCY18469,肿瘤,tumor,Bicycle Therapeutics,肿瘤领域,Oncology,pre-clinical,-1,[111In]In-BCY18469,EphA2,含铟放射性示踪剂;anti-EphA2多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;受体酪氨酸激酶;Potential First-in-Class,含铟放射性示踪剂;多肽偶联核素,False,True,False,True,False,Bicycle Therapeutics(原研),1
[111In]In-BCY18469,[111In]In-BCY18469,SPECT显像,SPECT imaging,Bicycle Therapeutics,诊断试剂领域,Diagnostic Reagents,pre-clinical,-1,[111In]In-BCY18469,EphA2,含铟放射性示踪剂;anti-EphA2多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;受体酪氨酸激酶;Potential First-in-Class,含铟放射性示踪剂;多肽偶联核素,False,True,False,True,False,Bicycle Therapeutics(原研),1
[161Tb]Tb-DOTATATE,[161Tb]Tb-DOTATATE,神经母细胞瘤,Neuroblastoma,Uppsala University,肿瘤领域,Oncology,pre-clinical,-1,[161Tb]Tb-DOTATATE,SSTR2,161Tb标记的放射性药物,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物,环肽;治疗用放射性药物;Potential First-in-Class,161Tb标记的放射性药物,False,True,True,True,False,Uppsala University(原研),1
[161Tb]Tb-DPI-4452,[161Tb]Tb-DPI-4452,胰腺导管癌,pancreatic ductal carcinoma,Katholieke Universiteit Leuven,肿瘤领域,Oncology,pre-clinical,-1,[161Tb]Tb-DPI-4452,CAIX,161Tb标记的放射性药物;anti-CAIX多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;治疗用放射性药物;Potential First-in-Class,多肽偶联核素;161Tb标记的放射性药物,False,True,False,True,False,Katholieke Universiteit Leuven(原研),1
[177Lu]Lu-BCY18469,[177Lu]Lu-BCY18469,肿瘤,tumor,Bicycle Therapeutics,肿瘤领域,Oncology,pre-clinical,-1,[177Lu]Lu-BCY18469,EphA2,177Lu标记的放射性药物;anti-EphA2多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;治疗用放射性药物;受体酪氨酸激酶;Potential First-in-Class,177Lu标记的放射性药物;多肽偶联核素,False,True,False,True,False,Bicycle Therapeutics(原研),1
[177Lu]Lu-RYZ-GPC3,[177Lu]Lu-RYZ-GPC3,神经内分泌前列腺癌,neuroendocrine prostate cancer,RayzeBio(Bristol-Myers Squibb),肿瘤领域,Oncology,pre-clinical,-1,[177Lu]Lu-RYZ-GPC3,GPC3,177Lu标记的放射性药物;anti-GPC3多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;治疗用放射性药物;Potential First-in-Class;Wnt信号通路,177Lu标记的放射性药物;多肽偶联核素,True,True,False,True,True,RayzeBio(Bristol-Myers Squibb)(Top20 MNC)(原研),1
[18F]AlF-NOTA-IMB,[18F]AlF-NOTA-IMB,癌症,cancer,南京医科大学,肿瘤领域,Oncology,pre-clinical,-1,[18F]AlF-NOTA-IMB,PDL1,18F标记的PET药物;anti-PDL1多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;肿瘤免疫,多肽偶联核素;18F标记的PET药物,False,True,False,True,False,南京医科大学(原研),1
[18F]AlF-NOTA-IMB,[18F]AlF-NOTA-IMB,PET显像,PET imaging,南京医科大学,诊断试剂领域,Diagnostic Reagents,pre-clinical,-1,[18F]AlF-NOTA-IMB,PDL1,18F标记的PET药物;anti-PDL1多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;肿瘤免疫,多肽偶联核素;18F标记的PET药物,False,True,False,True,False,南京医科大学(原研),1
[18F]AlF-NOTA-IPB-GPC3P,[18F]AlF-NOTA-IPB-GPC3P,肿瘤,tumor,南方医科大学南方医院,肿瘤领域,Oncology,pre-clinical,-1,[18F]AlF-NOTA-IPB-GPC3P,GPC3,18F标记的PET药物;anti-GPC3多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;Potential First-in-Class;Wnt信号通路,多肽偶联核素;18F标记的PET药物,False,True,False,True,False,南方医科大学南方医院(原研),1
[18F]AlF-NOTA-IPB-GPC3P,[18F]AlF-NOTA-IPB-GPC3P,PET显像,PET imaging,南方医科大学南方医院,诊断试剂领域,Diagnostic Reagents,pre-clinical,-1,[18F]AlF-NOTA-IPB-GPC3P,GPC3,18F标记的PET药物;anti-GPC3多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;Potential First-in-Class;Wnt信号通路,多肽偶联核素;18F标记的PET药物,False,True,False,True,False,南方医科大学南方医院(原研),1
[225Ac]Ac-RYZ-GPC3,[225Ac]Ac-RYZ-GPC3,神经内分泌前列腺癌,neuroendocrine prostate cancer,RayzeBio(Bristol-Myers Squibb),肿瘤领域,Oncology,pre-clinical,-1,[225Ac]Ac-RYZ-GPC3,GPC3,225Ac标记的放射性药物;anti-GPC3多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;治疗用放射性药物;Wnt信号通路,225Ac标记的放射性药物;多肽偶联核素,True,True,False,True,True,RayzeBio(Bristol-Myers Squibb)(Top20 MNC)(原研),1
[64Cu]Cu-NECT-224,[64Cu]Cu-NECT-224,尿路上皮癌,urothelial carcinoma,Helmholtz-Zentrum Dresden-Rossendorf,肿瘤领域,Oncology,pre-clinical,-1,[64Cu]Cu-NECT-224;[64Cu]Cu-TKR2-24,nectin-4,64Cu标记的放射性示踪剂;anti-nectin-4多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;Potential First-in-Class,64Cu标记的放射性示踪剂;多肽偶联核素,False,True,False,True,False,Helmholtz-Zentrum Dresden-Rossendorf(原研),1
[64Cu]Cu-NECT-224,[64Cu]Cu-NECT-224,PET显像,PET imaging,Helmholtz-Zentrum Dresden-Rossendorf,诊断试剂领域,Diagnostic Reagents,pre-clinical,-1,[64Cu]Cu-NECT-224;[64Cu]Cu-TKR2-24,nectin-4,64Cu标记的放射性示踪剂;anti-nectin-4多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;Potential First-in-Class,64Cu标记的放射性示踪剂;多肽偶联核素,False,True,False,True,False,Helmholtz-Zentrum Dresden-Rossendorf(原研),1
[64Cu]Cu-NODAGA-BL34,[64Cu]Cu-NODAGA-BL34,肿瘤,tumor,University of British Columbia,肿瘤领域,Oncology,pre-clinical,-1,[64Cu]Cu-NODAGA-BL34,CXCR4,64Cu标记的放射性示踪剂;anti-CXCR4多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;G蛋白偶联受体;Potential First-in-Class,多肽偶联核素;64Cu标记的放射性示踪剂,False,True,False,True,False,University of British Columbia(原研),1
[64Cu]Cu-NODAGA-BL34,[64Cu]Cu-NODAGA-BL34,PET显像,PET imaging,University of British Columbia,诊断试剂领域,Diagnostic Reagents,pre-clinical,-1,[64Cu]Cu-NODAGA-BL34,CXCR4,64Cu标记的放射性示踪剂;anti-CXCR4多肽偶联核素,pre-clinical,-1,,临床前,,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;诊断用放射性药物;G蛋白偶联受体;Potential First-in-Class,多肽偶联核素;64Cu标记的放射性示踪剂,False,True,False,True,False,University of British Columbia(原研),1
