drug_name,drug_name_en,drug_synonyms,indication,indication_en,targets,mechanism_of_action,research_institution,drug_category_1,drug_category_2,drug_category_3,drug_tag,pharmacological_type,indication_original,global_highest_phase_indication,global_highest_phase_indication_start_date,global_development_status,disease_area,npuid,originator_country,highest_phase_indication_standard,global_highest_phase_all_indication,global_highest_phase_all_indication_date,global_highest_phase_all_indication_standard,research_institution_count,is_cyclic_peptide,is_rare_disease,is_top20_mnc,top20_mnc_list,originator_company_list,count_originator,research_institution_list,therapeutic_area_norm,therapeutic_area_list,count_therapeutic_area,therapeutic_area_primary,therapeutic_area_secondary,therapeutic_area_tertiary,global_highest_phase_all_indication_sort_val,highest_phase_standard_sort_val,therapeutic_area_norm_en,therapeutic_area_primary_en,therapeutic_area_secondary_en,therapeutic_area_tertiary_en
WO2023136342A1,WO2023136342A1,WO2023136342A1,外周动脉疾病,peripheral arterial disease,THBS1,THBS1抑制剂,Daiichi Sankyo(原研);PeptiDream(原研),创新药,化药,多肽,环肽;差异化疾病,抑制剂,外周动脉疾病,临床前,,Active,心脑血管领域,DR081950,日本,pre-clinical,临床前,,pre-clinical,2,TRUE,FALSE,FALSE,[],"['Daiichi Sankyo', 'PeptiDream']",2,"['Daiichi Sankyo(原研)', 'PeptiDream(原研)']",心脑血管领域,['心脑血管领域'],1,心脑血管领域,,,-1,-1,Cardiovascular & Cerebrovascular,Cardiovascular & Cerebrovascular,,
WO2023136342A1,WO2023136342A1,WO2023136342A1,严重肢体缺血,critical limb ischemia,THBS1,THBS1抑制剂,Daiichi Sankyo(原研);PeptiDream(原研),创新药,化药,多肽,环肽;差异化疾病,抑制剂,严重肢体缺血(差异化疾病),临床前,,Active,心脑血管领域,DR081950,日本,pre-clinical,临床前,,pre-clinical,2,TRUE,FALSE,FALSE,[],"['Daiichi Sankyo', 'PeptiDream']",2,"['Daiichi Sankyo(原研)', 'PeptiDream(原研)']",心脑血管领域,['心脑血管领域'],1,心脑血管领域,,,-1,-1,Cardiovascular & Cerebrovascular,Cardiovascular & Cerebrovascular,,
WO2023145860A1,WO2023145860A1,WO2023145860A1,肿瘤,tumor,c-Kit,c-Kit激动剂,Ajinomoto(原研),创新药,化药,多肽,环肽;Potential First-in-Class,激动剂,肿瘤,临床前,,Active,肿瘤领域,DR077477,日本,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['Ajinomoto'],1,['Ajinomoto(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2023165476A1,WO2023165476A1,WO2023165476A1,肿瘤,tumor,Sortilin,多肽偶联药物,智肽生物(原研),创新药,化药,多肽;偶联药物,环肽,多肽偶联药物,肿瘤,临床前,,Active,肿瘤领域,DR081104,中国(内地),pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['智肽生物'],1,['智肽生物(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2023169584A1,WO2023169584A1,WO2023169584A1,癌症,cancer,nectin-4,多肽偶联药物,智肽生物(原研),创新药,化药,多肽;偶联药物,环肽;payload [海兔毒素衍生物：MMAE],多肽偶联药物,癌症,临床前,,Active,肿瘤领域,DR069124,中国(内地),pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['智肽生物'],1,['智肽生物(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2023220634A2,WO2023220634A2,WO2023220634A2,癌症,cancer,EGFR,EGFR类似物,University of Pennsylvania(原研);Elicio Therapeutics(原研),创新药,化药,多肽,环肽;受体酪氨酸激酶;Potential First-in-Class,类似物,癌症,临床前,,Active,肿瘤领域,DR077969,美国,pre-clinical,临床前,,pre-clinical,2,TRUE,FALSE,FALSE,[],"['University of Pennsylvania', 'Elicio Therapeutics']",2,"['University of Pennsylvania(原研)', 'Elicio Therapeutics(原研)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2023220836A1,WO2023220836A1,WO2023220836A1,PET显像,PET imaging,SSTR2,125I标记的放射性示踪剂;anti-SSTR2多肽偶联核素,University of Alberta(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;中国无申报;Potential First-in-Class,多肽偶联核素;125I标记的放射性示踪剂,PET显像,临床前,,Active,诊断试剂领域,DR079687,加拿大,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['University of Alberta'],1,['University of Alberta(原研)'],诊断试剂领域,['诊断试剂领域'],1,诊断试剂领域,,,-1,-1,Diagnostic Reagents,Diagnostic Reagents,,
WO2023225661A1,WO2023225661A1,WO2023225661A1,癌症,cancer,PD1;PDL1,PD1×PDL1蛋白蛋白相互作用抑制剂,Bristol-Myers Squibb(Top20 MNC)(原研),创新药,化药,多肽,环肽;肿瘤免疫,蛋白蛋白相互作用抑制剂,癌症,临床前,,Active,肿瘤领域,DR044937,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,TRUE,['Bristol-Myers Squibb'],['Bristol-Myers Squibb'],1,['Bristol-Myers Squibb(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2023228186A1,WO2023228186A1,WO2023228186A1,癌症,cancer,EGFR,EGFR结合剂,Ariel Precision Medicine(原研),创新药,化药,多肽,环肽;受体酪氨酸激酶;Potential First-in-Class,结合剂,癌症,临床前,,Active,肿瘤领域,DR077977,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['Ariel Precision Medicine'],1,['Ariel Precision Medicine(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2023244554A1,WO2023244554A1,WO2023244554A1,动脉粥样硬化,atherosclerosis,IL-1β,IL-1β抑制剂,Merck & Co.(Top20 MNC)(原研),创新药,化药,多肽,环肽;差异化疾病;Potential First-in-Class,抑制剂,动脉粥样硬化(差异化疾病),临床前,,Active,心脑血管领域,DR045025,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,TRUE,['Merck & Co.'],['Merck & Co.'],1,['Merck & Co.(Top20 MNC)(原研)'],心脑血管领域,['心脑血管领域'],1,心脑血管领域,,,-1,-1,Cardiovascular & Cerebrovascular,Cardiovascular & Cerebrovascular,,
WO2023245016A1,WO2023245016A1,WO2023245016A1,皮肤病,skin disease,IL-13,IL-13抑制剂,B.A.I. Biosciences(原研),创新药,化药,多肽,环肽;Th2通路;Potential First-in-Class,抑制剂,皮肤病,临床前,,Active,皮肤领域,DR027504,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['B.A.I. Biosciences'],1,['B.A.I. Biosciences(原研)'],皮肤领域,['皮肤领域'],1,皮肤领域,,,-1,-1,Dermatology,Dermatology,,
WO2024003313A1,WO2024003313A1,WO2024003313A1,炎症性肠病,inflammatory bowel disease,IL-23R,IL-23R拮抗剂,Sanofi(Top20 MNC)(原研),创新药,化药,多肽,环肽;Th17通路,拮抗剂,炎症性肠病,临床前,,Active,免疫领域;消化领域,DR027562,欧洲,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,TRUE,['Sanofi'],['Sanofi'],1,['Sanofi(Top20 MNC)(原研)'],免疫领域,"['免疫领域', '消化领域']",2,免疫领域,消化领域,,-1,-1,Immunology,Immunology,Digestive System,
WO2024010957A2,WO2024010957A2,WO2024010957A2,肿瘤,tumor,nectin-4,含铟放射性示踪剂;anti-nectin-4多肽偶联核素,Aktis Oncology(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;Potential First-in-Class,多肽偶联核素;含铟放射性示踪剂,肿瘤,临床前,,Active,肿瘤领域,DR081404,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['Aktis Oncology'],1,['Aktis Oncology(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2024010957A2,WO2024010957A2,WO2024010957A2,SPECT显像,SPECT imaging,nectin-4,含铟放射性示踪剂;anti-nectin-4多肽偶联核素,Aktis Oncology(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;Potential First-in-Class,多肽偶联核素;含铟放射性示踪剂,SPECT显像,临床前,,Active,诊断试剂领域,DR081404,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['Aktis Oncology'],1,['Aktis Oncology(原研)'],诊断试剂领域,['诊断试剂领域'],1,诊断试剂领域,,,-1,-1,Diagnostic Reagents,Diagnostic Reagents,,
WO2024015958A1,WO2024015958A1,WO2024015958A1,自身免疫性疾病,autoimmune disease,IL-23R,IL-23R拮抗剂,Janssen Biotech(Johnson & Johnson)(Top20 MNC)(原研),创新药,化药,多肽,环肽;Th17通路,拮抗剂,自身免疫性疾病,临床前,,Active,免疫领域,DR061912,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,TRUE,['Janssen Biotech(Johnson & Johnson)'],['Janssen Biotech(Johnson & Johnson)'],1,['Janssen Biotech(Johnson & Johnson)(Top20 MNC)(原研)'],免疫领域,['免疫领域'],1,免疫领域,,,-1,-1,Immunology,Immunology,,
WO2024020159A1,WO2024020159A1,WO2024020159A1,癌症,cancer,KRAS G12D,KRAS G12D抑制剂,Merck & Co.(Top20 MNC)(原研),创新药,化药,多肽,环肽;难成药靶点;Ras-Raf信号通路,抑制剂,癌症,临床前,,Active,肿瘤领域,DR061920,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,TRUE,['Merck & Co.'],['Merck & Co.'],1,['Merck & Co.(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2024043250A1,WO2024043250A1,WO2024043250A1,癌症,cancer,MDMX,MDMX抑制剂,Fujifilm(原研),创新药,化药,多肽,环肽;Potential First-in-Class;p53信号通路,抑制剂,癌症,临床前,,Active,肿瘤领域,DR081963,日本,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['Fujifilm'],1,['Fujifilm(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2024052431A1,WO2024052431A1,WO2024052431A1,前列腺癌,prostate cancer,PSMA,anti-PSMA多肽偶联核素;含铟放射性示踪剂,3B Pharmaceuticals(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;Potential First-in-Class,多肽偶联核素;含铟放射性示踪剂,前列腺癌,临床前,,Active,肿瘤领域,DR081408,欧洲,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['3B Pharmaceuticals'],1,['3B Pharmaceuticals(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2024052431A1,WO2024052431A1,WO2024052431A1,SPECT显像,SPECT imaging,PSMA,anti-PSMA多肽偶联核素;含铟放射性示踪剂,3B Pharmaceuticals(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;Potential First-in-Class,多肽偶联核素;含铟放射性示踪剂,SPECT显像,临床前,,Active,诊断试剂领域,DR081408,欧洲,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['3B Pharmaceuticals'],1,['3B Pharmaceuticals(原研)'],诊断试剂领域,['诊断试剂领域'],1,诊断试剂领域,,,-1,-1,Diagnostic Reagents,Diagnostic Reagents,,
WO2024083224A1,WO2024083224A1,WO2024083224A1,癌症,cancer,CCKBR;SSTR2,177Lu标记的放射性药物;anti-CCKBR×SSTR2多肽偶联核素,辐联科技(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,癌症,临床前,,Active,肿瘤领域,DR081414,中国(内地),pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['辐联科技'],1,['辐联科技(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2024094747A1,WO2024094747A1,WO2024094747A1,心力衰竭,heart failure,CNP,CNP类似物,Novo Nordisk(Top20 MNC)(原研),创新药,化药,多肽,环肽,类似物,心力衰竭,临床前,,Active,心脑血管领域,DR067282,欧洲,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,TRUE,['Novo Nordisk'],['Novo Nordisk'],1,['Novo Nordisk(Top20 MNC)(原研)'],心脑血管领域,['心脑血管领域'],1,心脑血管领域,,,-1,-1,Cardiovascular & Cerebrovascular,Cardiovascular & Cerebrovascular,,
WO2024101386A1,WO2024101386A1,WO2024101386A1,癌症,cancer,KRAS,KRAS抑制剂,Chugai Pharmaceutical(Top20 MNC)(原研),创新药,化药,多肽,环肽;难成药靶点,抑制剂,癌症,临床前,,Active,肿瘤领域,DR067444,日本,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,TRUE,['Chugai Pharmaceutical'],['Chugai Pharmaceutical'],1,['Chugai Pharmaceutical(Top20 MNC)(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2024114762A1,WO2024114762A1,WO2024114762A1,自身免疫性疾病,autoimmune disease,IL-23R,IL-23R抑制剂,翰森制药(原研),创新药,化药,多肽,环肽;Th17通路,抑制剂,自身免疫性疾病,临床前,,Active,免疫领域,DR067818,中国(内地),pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['翰森制药'],1,['翰森制药(原研)'],免疫领域,['免疫领域'],1,免疫领域,,,-1,-1,Immunology,Immunology,,
WO2024163691A1,WO2024163691A1,WO2024163691A1,自身免疫性疾病,autoimmune disease,TNFR1,TNFR1抑制剂,Merck & Co.(Top20 MNC)(原研),创新药,化药,多肽,环肽;细胞凋亡;差异化疾病,抑制剂,自身免疫性疾病,临床前,,Active,免疫领域,DR069427,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,TRUE,['Merck & Co.'],['Merck & Co.'],1,['Merck & Co.(Top20 MNC)(原研)'],免疫领域,['免疫领域'],1,免疫领域,,,-1,-1,Immunology,Immunology,,
WO2024163691A1,WO2024163691A1,WO2024163691A1,自身炎症性疾病,autoinflammatory disease,TNFR1,TNFR1抑制剂,Merck & Co.(Top20 MNC)(原研),创新药,化药,多肽,环肽;细胞凋亡;差异化疾病,抑制剂,自身炎症性疾病(差异化疾病),临床前,,Active,罕见疾病领域;免疫领域,DR069427,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,TRUE,TRUE,['Merck & Co.'],['Merck & Co.'],1,['Merck & Co.(Top20 MNC)(原研)'],免疫领域,['免疫领域'],1,免疫领域,,,-1,-1,Immunology,Immunology,,
WO2024182044A1,WO2024182044A1,WO2024182044A1,炎症(未指明),Inflammation (unspecified),Nrf2,Nrf2激活剂,Mayo Clinic(原研),创新药,化药,多肽,环肽;Keap1-Nrf2通路,激活剂,炎症(未指明),临床前,,Active,免疫领域,DR069977,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['Mayo Clinic'],1,['Mayo Clinic(原研)'],免疫领域,['免疫领域'],1,免疫领域,,,-1,-1,Immunology,Immunology,,
WO2024188291A1,WO2024188291A1,WO2024188291A1,卵巢癌,ovarian cancer,HER2,anti-HER2多肽偶联核素;68Ga标记的PET药物,上海药物研究所(原研);Northeastern University(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;受体酪氨酸激酶;中国无申报,多肽偶联核素;68Ga标记的PET药物,卵巢癌(差异化疾病),临床前,,Active,肿瘤领域;罕见疾病领域,DR070183,美国;中国(内地),pre-clinical,临床前,,pre-clinical,2,TRUE,TRUE,FALSE,[],"['上海药物研究所', 'Northeastern University']",2,"['上海药物研究所(原研)', 'Northeastern University(原研)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2024188291A1,WO2024188291A1,WO2024188291A1,PET显像,PET imaging,HER2,anti-HER2多肽偶联核素;68Ga标记的PET药物,上海药物研究所(原研);Northeastern University(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病;诊断用放射性药物;受体酪氨酸激酶;中国无申报,多肽偶联核素;68Ga标记的PET药物,PET显像,临床前,,Active,诊断试剂领域,DR070183,美国;中国(内地),pre-clinical,临床前,,pre-clinical,2,TRUE,FALSE,FALSE,[],"['上海药物研究所', 'Northeastern University']",2,"['上海药物研究所(原研)', 'Northeastern University(原研)']",诊断试剂领域,['诊断试剂领域'],1,诊断试剂领域,,,-1,-1,Diagnostic Reagents,Diagnostic Reagents,,
WO2024189611A1,WO2024189611A1,WO2024189611A1,骨质疏松症,osteoporosis,calcitonin,calcitonin类似物,Yissum(原研),创新药,化药,多肽,环肽;中国无申报,类似物,骨质疏松症,临床前,,Active,骨骼肌肉领域;内分泌及代谢领域,DR070268,以色列,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['Yissum'],1,['Yissum(原研)'],骨骼肌肉领域,"['骨骼肌肉领域', '内分泌及代谢领域']",2,骨骼肌肉领域,内分泌及代谢领域,,-1,-1,Musculoskeletal,Musculoskeletal,Endocrinology & Metabolism,
WO2024195709A1,WO2024195709A1,WO2024195709A1,癌症,cancer,FGFR,FGFR抑制剂,Fujifilm(原研),创新药,化药,多肽,环肽;受体酪氨酸激酶,抑制剂,癌症,临床前,,Active,肿瘤领域,DR070420,日本,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['Fujifilm'],1,['Fujifilm(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2024199103A1,WO2024199103A1,WO2024199103A1,骨质疏松症,osteoporosis,calcitonin,calcitonin类似物,奥达生物(原研),创新药,化药,多肽,环肽,类似物,骨质疏松症,临床前,,Active,骨骼肌肉领域;内分泌及代谢领域,DR070368,中国(内地),pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['奥达生物'],1,['奥达生物(原研)'],骨骼肌肉领域,"['骨骼肌肉领域', '内分泌及代谢领域']",2,骨骼肌肉领域,内分泌及代谢领域,,-1,-1,Musculoskeletal,Musculoskeletal,Endocrinology & Metabolism,
WO2024199103A1,WO2024199103A1,WO2024199103A1,骨病,bone disease,calcitonin,calcitonin类似物,奥达生物(原研),创新药,化药,多肽,环肽,类似物,骨病,临床前,,Active,骨骼肌肉领域,DR070368,中国(内地),pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['奥达生物'],1,['奥达生物(原研)'],骨骼肌肉领域,['骨骼肌肉领域'],1,骨骼肌肉领域,,,-1,-1,Musculoskeletal,Musculoskeletal,,
WO2024227437A1,WO2024227437A1,WO2024227437A1,银屑病,psoriasis,IL-23R,IL-23R抑制剂,海思科(原研),创新药,化药,多肽,环肽;Th17通路,抑制剂,银屑病,临床前,,Active,免疫领域;皮肤领域,DR071166,中国(内地),pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['海思科'],1,['海思科(原研)'],免疫领域,"['免疫领域', '皮肤领域']",2,免疫领域,皮肤领域,,-1,-1,Immunology,Immunology,Dermatology,
WO2024227437A1,WO2024227437A1,WO2024227437A1,炎症性肠病,inflammatory bowel disease,IL-23R,IL-23R抑制剂,海思科(原研),创新药,化药,多肽,环肽;Th17通路,抑制剂,炎症性肠病,临床前,,Active,免疫领域;消化领域,DR071166,中国(内地),pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['海思科'],1,['海思科(原研)'],免疫领域,"['免疫领域', '消化领域']",2,免疫领域,消化领域,,-1,-1,Immunology,Immunology,Digestive System,
WO2024227437A1,WO2024227437A1,WO2024227437A1,克罗恩病,Crohn's disease,IL-23R,IL-23R抑制剂,海思科(原研),创新药,化药,多肽,环肽;Th17通路,抑制剂,克罗恩病,临床前,,Active,消化领域;免疫领域,DR071166,中国(内地),pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['海思科'],1,['海思科(原研)'],消化领域,"['消化领域', '免疫领域']",2,消化领域,免疫领域,,-1,-1,Digestive System,Digestive System,Immunology,
WO2024230246A1,WO2024230246A1,WO2024230246A1,肿瘤,tumor,FAP,anti-FAP多肽偶联核素,纽瑞特医疗(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;Potential First-in-Class,多肽偶联核素,肿瘤,临床前,,Active,肿瘤领域,DR071565,中国(内地),pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['纽瑞特医疗'],1,['纽瑞特医疗(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2024235273A1,WO2024235273A1,WO2024235273A1,癌症,cancer,CXCR4;FAP,anti-CXCR4×FAP多肽偶联核素,远大医药(原研),创新药,化药,多肽;放射性药物;偶联药物,环肽;G蛋白偶联受体;Potential First-in-Class,多肽偶联核素,癌症,临床前,,Active,肿瘤领域,DR071750,中国(港澳台),pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['远大医药'],1,['远大医药(原研)'],肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,
WO2024238623A1,WO2024238623A1,WO2024238623A1,阿尔茨海默病,Alzheimer's disease,LRRK2,LRRK2变构抑制剂,University of Georgia(原研),创新药,化药,多肽,环肽;差异化疾病,变构抑制剂,阿尔茨海默病,临床前,,Active,神经领域,DR071723,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['University of Georgia'],1,['University of Georgia(原研)'],神经领域,['神经领域'],1,神经领域,,,-1,-1,Neurology,Neurology,,
WO2024238623A1,WO2024238623A1,WO2024238623A1,帕金森病,Parkinson's disease,LRRK2,LRRK2变构抑制剂,University of Georgia(原研),创新药,化药,多肽,环肽;差异化疾病,变构抑制剂,帕金森病,临床前,,Active,神经领域,DR071723,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,FALSE,FALSE,[],['University of Georgia'],1,['University of Georgia(原研)'],神经领域,['神经领域'],1,神经领域,,,-1,-1,Neurology,Neurology,,
WO2024238623A1,WO2024238623A1,WO2024238623A1,亨廷顿氏病,Huntington's disease,LRRK2,LRRK2变构抑制剂,University of Georgia(原研),创新药,化药,多肽,环肽;差异化疾病,变构抑制剂,亨廷顿氏病(差异化疾病),临床前,,Active,神经领域;罕见疾病领域,DR071723,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,TRUE,FALSE,[],['University of Georgia'],1,['University of Georgia(原研)'],神经领域,['神经领域'],1,神经领域,,,-1,-1,Neurology,Neurology,,
WO2024238623A1,WO2024238623A1,WO2024238623A1,肌萎缩侧索硬化症,amyotrophic lateral sclerosis,LRRK2,LRRK2变构抑制剂,University of Georgia(原研),创新药,化药,多肽,环肽;差异化疾病,变构抑制剂,肌萎缩侧索硬化症(差异化疾病),临床前,,Active,神经领域;罕见疾病领域,DR071723,美国,pre-clinical,临床前,,pre-clinical,1,TRUE,TRUE,FALSE,[],['University of Georgia'],1,['University of Georgia(原研)'],神经领域,['神经领域'],1,神经领域,,,-1,-1,Neurology,Neurology,,
