drug_name,targets,mechanism_of_action,research_institution,indication_original,global_highest_phase_indication,global_highest_phase_indication_start_date,global_development_status,drug_category_3,drug_category_2,drug_tag,pharmacological_type,drug_category_1,drug_synonyms,carrier_type,disease_area,formulation_china,npuid,additional_data,originator_country,originator_rightsregion,china_highest_phase,usa_highest_phase,china_highest_phase_start_date,usa_highest_phase_start_date,highest_phase_indication_standard,global_highest_phase_all_indication,global_highest_phase_all_indication_date,global_highest_phase_all_indication_standard,research_institution_count,is_cyclic_peptide,is_rare_disease,is_top20_mnc,top20_mnc_list,originator_company_list,count_originator,research_institution_list,therapeutic_area_norm,indication,therapeutic_area_list,count_therapeutic_area,therapeutic_area_primary,therapeutic_area_secondary,therapeutic_area_tertiary,global_highest_phase_all_indication_sort_val,highest_phase_standard_sort_val,therapeutic_area_norm_en,therapeutic_area_primary_en,therapeutic_area_secondary_en,therapeutic_area_tertiary_en,indication_en,drug_name_en,drug_synonyms_en
WO2025067477A1,A. baumannii,抗生素,人福医药(原研),鲍曼不动杆菌感染(差异化疾病),临床前,,Active,多肽,化药,环肽;差异化疾病;Potential First-in-Class,抗生素,创新药,WO2025067477A1,,感染领域,,DR077776,是,中国(内地),全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['人福医药'],1,['人福医药(原研)'],感染领域,鲍曼不动杆菌感染,['感染领域'],1,感染领域,,,-1,-1,Infectious Diseases,Infectious Diseases,,,Acinetobacter baumannii infection,WO2025067477A1,WO2025067477A1
WO2025068348A1,PD1;CXCR4,CXCR4抑制剂;PD1抑制剂,University of Michigan(原研);Johns Hopkins University(原研);Cedars-Sinai(原研);Spexis(原研),癌症,临床前,,Active,多肽,化药,环肽;G蛋白偶联受体;中国无申报;Potential First-in-Class;肿瘤免疫,抑制剂,创新药,WO2025068348A1,,肿瘤领域,,DR077780,是,美国;欧洲,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,4,True,False,False,[],"['University of Michigan', 'Johns Hopkins University', 'Cedars-Sinai', 'Spexis']",4,"['University of Michigan(原研)', 'Johns Hopkins University(原研)', 'Cedars-Sinai(原研)', 'Spexis(原研)']",肿瘤领域,癌症,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,cancer,WO2025068348A1,WO2025068348A1
WO2025073871A1,TfR1,多肽偶联药物,Bicycle Therapeutics(原研),癌症,临床前,,Active,多肽;偶联药物,化药,环肽;铁代谢;Potential First-in-Class,多肽偶联药物,创新药,WO2025073871A1,,肿瘤领域,,DR078215,是,欧洲,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Bicycle Therapeutics'],1,['Bicycle Therapeutics(原研)'],肿瘤领域,癌症,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,cancer,WO2025073871A1,WO2025073871A1
WO2025073871A1,TfR1,多肽偶联药物,Bicycle Therapeutics(原研),癫痫,临床前,,Active,多肽;偶联药物,化药,环肽;铁代谢;Potential First-in-Class,多肽偶联药物,创新药,WO2025073871A1,,神经领域,,DR078215,是,欧洲,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Bicycle Therapeutics'],1,['Bicycle Therapeutics(原研)'],神经领域,癫痫,['神经领域'],1,神经领域,,,-1,-1,Neurology,Neurology,,,epilepsy,WO2025073871A1,WO2025073871A1
WO2025073871A1,TfR1,多肽偶联药物,Bicycle Therapeutics(原研),眼科疾病,临床前,,Active,多肽;偶联药物,化药,环肽;铁代谢;Potential First-in-Class,多肽偶联药物,创新药,WO2025073871A1,,眼科领域,,DR078215,是,欧洲,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Bicycle Therapeutics'],1,['Bicycle Therapeutics(原研)'],眼科领域,眼科疾病,['眼科领域'],1,眼科领域,,,-1,-1,Ophthalmology,Ophthalmology,,,Eye diseases,WO2025073871A1,WO2025073871A1
WO2025073871A1,TfR1,多肽偶联药物,Bicycle Therapeutics(原研),神经系统疾病,临床前,,Active,多肽;偶联药物,化药,环肽;铁代谢;Potential First-in-Class,多肽偶联药物,创新药,WO2025073871A1,,神经领域,,DR078215,是,欧洲,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Bicycle Therapeutics'],1,['Bicycle Therapeutics(原研)'],神经领域,神经系统疾病,['神经领域'],1,神经领域,,,-1,-1,Neurology,Neurology,,,neurological disease,WO2025073871A1,WO2025073871A1
WO2025077823A1,αvβ3,多肽偶联药物,海思科(原研),癌症,临床前,,Active,多肽;偶联药物,化药,环肽;Potential First-in-Class,多肽偶联药物,创新药,WO2025077823A1,,肿瘤领域,,DR078571,是,中国(内地),全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['海思科'],1,['海思科(原研)'],肿瘤领域,癌症,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,cancer,WO2025077823A1,WO2025077823A1
WO2025079064A1,IL-17;IL-17R,IL-17×IL-17R蛋白蛋白相互作用抑制剂,Pepticom(原研),类风湿性关节炎,临床前,,Active,小分子,化药,环肽;Th17通路;中国无申报;Potential First-in-Class,蛋白蛋白相互作用抑制剂,创新药,WO2025079064A1,,免疫领域;骨骼肌肉领域,,DR078579,是,以色列,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Pepticom'],1,['Pepticom(原研)'],免疫领域,类风湿性关节炎,"['免疫领域', '骨骼肌肉领域']",2,免疫领域,骨骼肌肉领域,,-1,-1,Immunology,Immunology,Musculoskeletal,,rheumatoid arthritis,WO2025079064A1,WO2025079064A1
WO2025079064A1,IL-17;IL-17R,IL-17×IL-17R蛋白蛋白相互作用抑制剂,Pepticom(原研),多发性硬化症,临床前,,Active,小分子,化药,环肽;Th17通路;中国无申报;Potential First-in-Class,蛋白蛋白相互作用抑制剂,创新药,WO2025079064A1,,神经领域;免疫领域;罕见疾病领域,,DR078579,是,以色列,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,True,False,[],['Pepticom'],1,['Pepticom(原研)'],神经领域,多发性硬化症,"['神经领域', '免疫领域']",2,神经领域,免疫领域,,-1,-1,Neurology,Neurology,Immunology,,multiple sclerosis,WO2025079064A1,WO2025079064A1
WO2025079064A1,IL-17;IL-17R,IL-17×IL-17R蛋白蛋白相互作用抑制剂,Pepticom(原研),银屑病,临床前,,Active,小分子,化药,环肽;Th17通路;中国无申报;Potential First-in-Class,蛋白蛋白相互作用抑制剂,创新药,WO2025079064A1,,免疫领域;皮肤领域,,DR078579,是,以色列,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Pepticom'],1,['Pepticom(原研)'],免疫领域,银屑病,"['免疫领域', '皮肤领域']",2,免疫领域,皮肤领域,,-1,-1,Immunology,Immunology,Dermatology,,psoriasis,WO2025079064A1,WO2025079064A1
WO2025079064A1,IL-17;IL-17R,IL-17×IL-17R蛋白蛋白相互作用抑制剂,Pepticom(原研),斑块状银屑病,临床前,,Active,小分子,化药,环肽;Th17通路;中国无申报;Potential First-in-Class,蛋白蛋白相互作用抑制剂,创新药,WO2025079064A1,,免疫领域;皮肤领域,,DR078579,是,以色列,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Pepticom'],1,['Pepticom(原研)'],免疫领域,斑块状银屑病,"['免疫领域', '皮肤领域']",2,免疫领域,皮肤领域,,-1,-1,Immunology,Immunology,Dermatology,,plaque psoriasis,WO2025079064A1,WO2025079064A1
WO2025079064A1,IL-17;IL-17R,IL-17×IL-17R蛋白蛋白相互作用抑制剂,Pepticom(原研),系统性红斑狼疮,临床前,,Active,小分子,化药,环肽;Th17通路;中国无申报;Potential First-in-Class,蛋白蛋白相互作用抑制剂,创新药,WO2025079064A1,,免疫领域;皮肤领域,,DR078579,是,以色列,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Pepticom'],1,['Pepticom(原研)'],免疫领域,系统性红斑狼疮,"['免疫领域', '皮肤领域']",2,免疫领域,皮肤领域,,-1,-1,Immunology,Immunology,Dermatology,,systemic lupus erythematosus,WO2025079064A1,WO2025079064A1
WO2025082283A1,FAP,FAP抑制剂,科伦博泰(原研),肿瘤,临床前,,Active,多肽,化药,环肽;差异化疾病,抑制剂,创新药,WO2025082283A1,,肿瘤领域,,DR078895,是,中国(内地),全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['科伦博泰'],1,['科伦博泰(原研)'],肿瘤领域,肿瘤,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,tumor,WO2025082283A1,WO2025082283A1
WO2025082283A1,FAP,FAP抑制剂,科伦博泰(原研),诊断试剂(差异化疾病),临床前,,Active,多肽,化药,环肽;差异化疾病,抑制剂,创新药,WO2025082283A1,,诊断试剂领域,,DR078895,是,中国(内地),全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['科伦博泰'],1,['科伦博泰(原研)'],诊断试剂领域,诊断试剂,['诊断试剂领域'],1,诊断试剂领域,,,-1,-1,Diagnostic Reagents,Diagnostic Reagents,,,diagnostic reagents,WO2025082283A1,WO2025082283A1
WO2025105948A1,PDL1,含锝放射性示踪剂;anti-PDL1多肽偶联核素,Instituto Nacional de Investigaciones Nucleares(原研),肿瘤,临床前,,Active,多肽;放射性药物;偶联药物,化药,环肽;中国无申报;Potential First-in-Class;肿瘤免疫,含锝放射性示踪剂;多肽偶联核素,创新药,WO2025105948A1,,肿瘤领域,,DR080180,是,墨西哥,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Instituto Nacional de Investigaciones Nucleares'],1,['Instituto Nacional de Investigaciones Nucleares(原研)'],肿瘤领域,肿瘤,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,tumor,WO2025105948A1,WO2025105948A1
WO2025105948A1,PDL1,含锝放射性示踪剂;anti-PDL1多肽偶联核素,Instituto Nacional de Investigaciones Nucleares(原研),SPECT显像,临床前,,Active,多肽;放射性药物;偶联药物,化药,环肽;中国无申报;Potential First-in-Class;肿瘤免疫,含锝放射性示踪剂;多肽偶联核素,创新药,WO2025105948A1,,诊断试剂领域,,DR080180,是,墨西哥,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Instituto Nacional de Investigaciones Nucleares'],1,['Instituto Nacional de Investigaciones Nucleares(原研)'],诊断试剂领域,SPECT显像,['诊断试剂领域'],1,诊断试剂领域,,,-1,-1,Diagnostic Reagents,Diagnostic Reagents,,,SPECT imaging,WO2025105948A1,WO2025105948A1
WO2025106567A1,BNP,BNP类似物,Antlia Bioscience(原研),心力衰竭,临床前,,Active,多肽,化药,环肽;Potential First-in-Class,类似物,创新药,WO2025106567A1,,心脑血管领域,,DR080184,是,美国,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Antlia Bioscience'],1,['Antlia Bioscience(原研)'],心脑血管领域,心力衰竭,['心脑血管领域'],1,心脑血管领域,,,-1,-1,Cardiovascular & Cerebrovascular,Cardiovascular & Cerebrovascular,,,heart failure,WO2025106567A1,WO2025106567A1
WO2025106567A1,BNP,BNP类似物,Antlia Bioscience(原研),代谢疾病,临床前,,Active,多肽,化药,环肽;Potential First-in-Class,类似物,创新药,WO2025106567A1,,内分泌及代谢领域,,DR080184,是,美国,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Antlia Bioscience'],1,['Antlia Bioscience(原研)'],内分泌及代谢领域,代谢疾病,['内分泌及代谢领域'],1,内分泌及代谢领域,,,-1,-1,Endocrinology & Metabolism,Endocrinology & Metabolism,,,Metabolic diseases,WO2025106567A1,WO2025106567A1
WO2025106567A1,BNP,BNP类似物,Antlia Bioscience(原研),肺病,临床前,,Active,多肽,化药,环肽;Potential First-in-Class,类似物,创新药,WO2025106567A1,,呼吸领域,,DR080184,是,美国,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Antlia Bioscience'],1,['Antlia Bioscience(原研)'],呼吸领域,肺病,['呼吸领域'],1,呼吸领域,,,-1,-1,Respiratory,Respiratory,,,pulmonary disease,WO2025106567A1,WO2025106567A1
WO2025112214A1,αvβ3,多肽偶联药物,碳云智能(原研),癌症,临床前,,Active,多肽;偶联药物,化药,环肽;Potential First-in-Class,多肽偶联药物,创新药,WO2025112214A1,,肿瘤领域,,DR080677,是,中国(内地),全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['碳云智能'],1,['碳云智能(原研)'],肿瘤领域,癌症,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,cancer,WO2025112214A1,WO2025112214A1
WO2025113628A1,SSTR2,177Lu标记的放射性药物;anti-SSTR2多肽偶联核素,辐联科技(原研),癌症,临床前,,Active,多肽;放射性药物;偶联药物,化药,环肽;差异化疾病,多肽偶联核素;177Lu标记的放射性药物,创新药,WO2025113628A1,,肿瘤领域,,DR080759,是,中国(内地),全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['辐联科技'],1,['辐联科技(原研)'],肿瘤领域,癌症,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,cancer,WO2025113628A1,WO2025113628A1
WO2025113628A1,SSTR2,177Lu标记的放射性药物;anti-SSTR2多肽偶联核素,辐联科技(原研),PET显像(差异化疾病),临床前,,Active,多肽;放射性药物;偶联药物,化药,环肽;差异化疾病,多肽偶联核素;177Lu标记的放射性药物,创新药,WO2025113628A1,,诊断试剂领域,,DR080759,是,中国(内地),全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['辐联科技'],1,['辐联科技(原研)'],诊断试剂领域,PET显像,['诊断试剂领域'],1,诊断试剂领域,,,-1,-1,Diagnostic Reagents,Diagnostic Reagents,,,PET imaging,WO2025113628A1,WO2025113628A1
WO2025117586A1,DLL3,anti-DLL3多肽偶联核素;177Lu标记的放射性药物,Mariana Oncology(Novartis)(Top20 MNC)(原研),癌症,临床前,,Active,多肽;放射性药物;偶联药物,化药,环肽;Notch信号通路;Potential First-in-Class,多肽偶联核素;177Lu标记的放射性药物,创新药,WO2025117586A1,,肿瘤领域,,DR080706,是,美国,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,True,['Mariana Oncology(Novartis)'],['Mariana Oncology(Novartis)'],1,['Mariana Oncology(Novartis)(Top20 MNC)(原研)'],肿瘤领域,癌症,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,cancer,WO2025117586A1,WO2025117586A1
WO2025121943A1,CD51,多肽偶联药物,Soonchunhyang University(原研),结肠癌(差异化疾病),临床前,,Active,多肽;偶联药物,化药,环肽;差异化疾病;中国无申报;Potential First-in-Class,多肽偶联药物,创新药,WO2025121943A1,,肿瘤领域,,DR081040,是,韩国,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['Soonchunhyang University'],1,['Soonchunhyang University(原研)'],肿瘤领域,结肠癌,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,colon cancer,WO2025121943A1,WO2025121943A1
WO2025122525A1,IgG,IgG降解剂,Biohaven Pharmaceuticals(Pfizer)(Top20 MNC)(原研),心力衰竭(差异化疾病),临床前,,Active,多肽;降解类药物,化药,环肽;差异化疾病,降解剂,创新药,WO2025122525A1,,心脑血管领域,,DR081010,是,美国,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,True,['Biohaven Pharmaceuticals(Pfizer)'],['Biohaven Pharmaceuticals(Pfizer)'],1,['Biohaven Pharmaceuticals(Pfizer)(Top20 MNC)(原研)'],心脑血管领域,心力衰竭,['心脑血管领域'],1,心脑血管领域,,,-1,-1,Cardiovascular & Cerebrovascular,Cardiovascular & Cerebrovascular,,,heart failure,WO2025122525A1,WO2025122525A1
WO2025122525A1,IgG,IgG降解剂,Biohaven Pharmaceuticals(Pfizer)(Top20 MNC)(原研),扩张型心肌病(差异化疾病),临床前,,Active,多肽;降解类药物,化药,环肽;差异化疾病,降解剂,创新药,WO2025122525A1,,心脑血管领域;罕见疾病领域,,DR081010,是,美国,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,True,True,['Biohaven Pharmaceuticals(Pfizer)'],['Biohaven Pharmaceuticals(Pfizer)'],1,['Biohaven Pharmaceuticals(Pfizer)(Top20 MNC)(原研)'],心脑血管领域,扩张型心肌病,['心脑血管领域'],1,心脑血管领域,,,-1,-1,Cardiovascular & Cerebrovascular,Cardiovascular & Cerebrovascular,,,dilated cardiomyopathy,WO2025122525A1,WO2025122525A1
WO2025137441A,SSTR2,64Cu标记的放射性示踪剂;anti-SSTR2多肽偶联核素,RayzeBio(Bristol-Myers Squibb)(Top20 MNC)(原研),肿瘤,临床前,,Active,多肽;放射性药物;偶联药物,化药,环肽,多肽偶联核素;64Cu标记的放射性示踪剂,创新药,WO2025137441A,,肿瘤领域,,DR081688,是,美国,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,True,['RayzeBio(Bristol-Myers Squibb)'],['RayzeBio(Bristol-Myers Squibb)'],1,['RayzeBio(Bristol-Myers Squibb)(Top20 MNC)(原研)'],肿瘤领域,肿瘤,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,tumor,WO2025137441A,WO2025137441A
WO2025137441A1,SSTR2,anti-SSTR2多肽偶联核素;68Ga标记的PET药物,RayzeBio(Bristol-Myers Squibb)(Top20 MNC)(原研),肿瘤,临床前,,Active,多肽;放射性药物;偶联药物,化药,环肽;诊断用放射性药物,多肽偶联核素;68Ga标记的PET药物,创新药,WO2025137441A1,,肿瘤领域,,DR081687,是,美国,全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,True,['RayzeBio(Bristol-Myers Squibb)'],['RayzeBio(Bristol-Myers Squibb)'],1,['RayzeBio(Bristol-Myers Squibb)(Top20 MNC)(原研)'],肿瘤领域,肿瘤,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,tumor,WO2025137441A1,WO2025137441A1
WO2025151982A1,PSMA;SSTR2,anti-PSMA×SSTR2多肽偶联核素;68Ga标记的PET药物,北京协和医院(原研);北京师范大学(原研),前列腺癌,临床前,,Active,多肽;放射性药物;偶联药物,化药,环肽;诊断用放射性药物;Potential First-in-Class,68Ga标记的PET药物;多肽偶联核素,创新药,WO2025151982A1,,肿瘤领域,,DR082544,是,中国(内地),全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,2,True,False,False,[],"['北京协和医院', '北京师范大学']",2,"['北京协和医院(原研)', '北京师范大学(原研)']",肿瘤领域,前列腺癌,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,prostate cancer,WO2025151982A1,WO2025151982A1
WO2025151982A1,PSMA;SSTR2,anti-PSMA×SSTR2多肽偶联核素;68Ga标记的PET药物,北京协和医院(原研);北京师范大学(原研),PET显像,临床前,,Active,多肽;放射性药物;偶联药物,化药,环肽;诊断用放射性药物;Potential First-in-Class,68Ga标记的PET药物;多肽偶联核素,创新药,WO2025151982A1,,诊断试剂领域,,DR082544,是,中国(内地),全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,2,True,False,False,[],"['北京协和医院', '北京师范大学']",2,"['北京协和医院(原研)', '北京师范大学(原研)']",诊断试剂领域,PET显像,['诊断试剂领域'],1,诊断试剂领域,,,-1,-1,Diagnostic Reagents,Diagnostic Reagents,,,PET imaging,WO2025151982A1,WO2025151982A1
WO2025153102A1,αvβ3,177Lu标记的放射性药物;anti-αvβ3多肽偶联核素,深景医药(原研),肿瘤,临床前,,Active,多肽;放射性药物;偶联药物,化药,环肽,多肽偶联核素;177Lu标记的放射性药物,创新药,WO2025153102A1,,肿瘤领域,,DR082564,是,中国(内地),全球;中国(内地);中国(港澳台);美国;欧洲;日本;其他,,,,,pre-clinical,临床前,,pre-clinical,1,True,False,False,[],['深景医药'],1,['深景医药(原研)'],肿瘤领域,肿瘤,['肿瘤领域'],1,肿瘤领域,,,-1,-1,Oncology,Oncology,,,tumor,WO2025153102A1,WO2025153102A1
